"","Country","Indicator","Year","Value"
"3968","RUS","ER.H2O.INTR.K3","X2019",NA
"3969","RUS","ER.H2O.INTR.PC","X2019",NA
"3970","RUS","IE.PPI.ENGY.CD","X2019",652310000
"3971","RUS","IE.PPI.ICTI.CD","X2019",NA
"3972","RUS","IE.PPI.TRAN.CD","X2019",3357770000
"3973","RUS","IE.PPI.WATR.CD","X2019",NA
"3974","RUS","IE.PPN.ENGY.CD","X2019",652310000
"3975","RUS","IE.PPN.TRAN.CD","X2019",2974410000
"3976","RUS","IE.PPN.WATR.CD","X2019",NA
"3977","RUS","IP.IDS.NRCT","X2019",6516
"3978","RUS","IP.IDS.RSCT","X2019",4412
"3979","RUS","IP.TMK.NRCT","X2019",60249
"3980","RUS","IP.TMK.RSCT","X2019",246727
"3981","RUS","IQ.SPI.PIL5","X2019",90
"3982","RUS","IS.AIR.DPRT","X2019",986608
"3983","RUS","IS.AIR.GOOD.MT.K1","X2019",6620.69578
"3984","RUS","IS.AIR.PSGR","X2019",115482744
"3985","RUS","IS.RRS.GOOD.MT.K6","X2019",2602493
"3986","RUS","IS.RRS.PASG.KM","X2019",NA
"3987","RUS","IS.RRS.TOTL.KM","X2019",85494
"3988","RUS","IS.SHP.GCNW.XQ","X2019",38.07321887
"3989","RUS","IS.SHP.GOOD.TU","X2019",5311700
"3990","RUS","IT.CEL.SETS","X2019",239795946
"3991","RUS","IT.CEL.SETS.P2","X2019",164.3876311
"3992","RUS","IT.MLT.MAIN","X2019",27674128
"3993","RUS","IT.MLT.MAIN.P2","X2019",18.97148146
"3994","RUS","IT.NET.BBND","X2019",32857614
"3995","RUS","IT.NET.BBND.P2","X2019",22.52492345
"3996","RUS","IT.NET.SECR","X2019",1348308
"3997","RUS","IT.NET.SECR.P6","X2019",9336.908183
"3998","RUS","IT.NET.USER.ZS","X2019",82.64216187
"3999","RUS","LP.LPI.INFR.XQ","X2019",NA
"4000","RUS","NY.GDP.MKTP.KD","X2019",1.77917e+12
"4001","RUS","SL.UEM.TOTL.ZS","X2019",4.6
"4002","RUS","SP.POP.TOTL","X2019",144406261
"4003","RUS","TM.VAL.ICTG.ZS.UN","X2019",9.35658023
"4004","RUS","TX.VAL.ICTG.ZS.UN","X2019",0.529903009
"4005","TJK","BX.GSR.CCIS.CD","X2019",NA
"4006","TJK","BX.GSR.CCIS.ZS","X2019",NA
"4007","TJK","BX.TRF.PWKR.CD.DT","X2019",2321884645
"4008","TJK","EG.ELC.COAL.ZS","X2019",NA
"4009","TJK","EG.ELC.HYRO.ZS","X2019",NA
"4010","TJK","EG.ELC.LOSS.ZS","X2019",NA
"4011","TJK","EG.ELC.NGAS.ZS","X2019",NA
"4012","TJK","EG.ELC.NUCL.ZS","X2019",NA
"4013","TJK","EG.ELC.PETR.ZS","X2019",NA
"4014","TJK","EG.USE.ELEC.KH.PC","X2019",NA
"4015","TJK","ER.H2O.FWAG.ZS","X2019",NA
"4016","TJK","ER.H2O.FWDM.ZS","X2019",NA
"4017","TJK","ER.H2O.FWIN.ZS","X2019",NA
"4018","TJK","ER.H2O.FWTL.K3","X2019",NA
"4019","TJK","ER.H2O.FWTL.ZS","X2019",NA
"4020","TJK","ER.H2O.INTR.K3","X2019",NA
"4021","TJK","ER.H2O.INTR.PC","X2019",NA
"4022","TJK","IE.PPI.ENGY.CD","X2019",NA
"4023","TJK","IE.PPI.ICTI.CD","X2019",NA
"4024","TJK","IE.PPI.TRAN.CD","X2019",NA
"4025","TJK","IE.PPI.WATR.CD","X2019",NA
"4026","TJK","IE.PPN.ENGY.CD","X2019",NA
"4027","TJK","IE.PPN.TRAN.CD","X2019",NA
"4028","TJK","IE.PPN.WATR.CD","X2019",NA
"4029","TJK","IP.IDS.NRCT","X2019",NA
"4030","TJK","IP.IDS.RSCT","X2019",NA
"4031","TJK","IP.TMK.NRCT","X2019",5884
"4032","TJK","IP.TMK.RSCT","X2019",595
"4033","TJK","IQ.SPI.PIL5","X2019",50
"4034","TJK","IS.AIR.DPRT","X2019",4283
"4035","TJK","IS.AIR.GOOD.MT.K1","X2019",2.506005423
"4036","TJK","IS.AIR.PSGR","X2019",539094.616
"4037","TJK","IS.RRS.GOOD.MT.K6","X2019",231.7
"4038","TJK","IS.RRS.PASG.KM","X2019",NA
"4039","TJK","IS.RRS.TOTL.KM","X2019",NA
"4040","TJK","IS.SHP.GCNW.XQ","X2019",NA
"4041","TJK","IS.SHP.GOOD.TU","X2019",NA
"4042","TJK","IT.CEL.SETS","X2019",NA
"4043","TJK","IT.CEL.SETS.P2","X2019",NA
"4044","TJK","IT.MLT.MAIN","X2019",NA
"4045","TJK","IT.MLT.MAIN.P2","X2019",NA
"4046","TJK","IT.NET.BBND","X2019",NA
"4047","TJK","IT.NET.BBND.P2","X2019",NA
"4048","TJK","IT.NET.SECR","X2019",663
"4049","TJK","IT.NET.SECR.P6","X2019",71.1295316
"4050","TJK","IT.NET.USER.ZS","X2019",NA
"4051","TJK","LP.LPI.INFR.XQ","X2019",NA
"4052","TJK","NY.GDP.MKTP.KD","X2019",10469305368
"4053","TJK","SL.UEM.TOTL.ZS","X2019",6.66
"4054","TJK","SP.POP.TOTL","X2019",9321023
"4055","TJK","TM.VAL.ICTG.ZS.UN","X2019",NA
"4056","TJK","TX.VAL.ICTG.ZS.UN","X2019",NA
"4057","UKR","BX.GSR.CCIS.CD","X2019",NA
"4058","UKR","BX.GSR.CCIS.ZS","X2019",NA
"4059","UKR","BX.TRF.PWKR.CD.DT","X2019",1.5788e+10
"4060","UKR","EG.ELC.COAL.ZS","X2019",NA
"4061","UKR","EG.ELC.HYRO.ZS","X2019",NA
"4062","UKR","EG.ELC.LOSS.ZS","X2019",NA
"4063","UKR","EG.ELC.NGAS.ZS","X2019",NA
"4064","UKR","EG.ELC.NUCL.ZS","X2019",NA
"4065","UKR","EG.ELC.PETR.ZS","X2019",NA
"4066","UKR","EG.USE.ELEC.KH.PC","X2019",NA
"4067","UKR","ER.H2O.FWAG.ZS","X2019",NA
"4068","UKR","ER.H2O.FWDM.ZS","X2019",NA
"4069","UKR","ER.H2O.FWIN.ZS","X2019",NA
"4070","UKR","ER.H2O.FWTL.K3","X2019",NA
"4071","UKR","ER.H2O.FWTL.ZS","X2019",NA
"4072","UKR","ER.H2O.INTR.K3","X2019",NA
"4073","UKR","ER.H2O.INTR.PC","X2019",NA
"4074","UKR","IE.PPI.ENGY.CD","X2019",1409010000
"4075","UKR","IE.PPI.ICTI.CD","X2019",NA
"4076","UKR","IE.PPI.TRAN.CD","X2019",NA
"4077","UKR","IE.PPI.WATR.CD","X2019",NA
"4078","UKR","IE.PPN.ENGY.CD","X2019",1409010000
"4079","UKR","IE.PPN.TRAN.CD","X2019",NA
"4080","UKR","IE.PPN.WATR.CD","X2019",NA
"4081","UKR","IP.IDS.NRCT","X2019",2964
"4082","UKR","IP.IDS.RSCT","X2019",4660
"4083","UKR","IP.TMK.NRCT","X2019",25118
"4084","UKR","IP.TMK.RSCT","X2019",54298
"4085","UKR","IQ.SPI.PIL5","X2019",100
"4086","UKR","IS.AIR.DPRT","X2019",62113.332
"4087","UKR","IS.AIR.GOOD.MT.K1","X2019",75.617661
"4088","UKR","IS.AIR.PSGR","X2019",7604522.332
"4089","UKR","IS.RRS.GOOD.MT.K6","X2019",181844
"4090","UKR","IS.RRS.PASG.KM","X2019",NA
"4091","UKR","IS.RRS.TOTL.KM","X2019",NA
"4092","UKR","IS.SHP.GCNW.XQ","X2019",26.87977298
"4093","UKR","IS.SHP.GOOD.TU","X2019",1340400
"4094","UKR","IT.CEL.SETS","X2019",54842940
"4095","UKR","IT.CEL.SETS.P2","X2019",130.6294363
"4096","UKR","IT.MLT.MAIN","X2019",4182994
"4097","UKR","IT.MLT.MAIN.P2","X2019",9.963399994
"4098","UKR","IT.NET.BBND","X2019",6784185
"4099","UKR","IT.NET.BBND.P2","X2019",16.15913118
"4100","UKR","IT.NET.SECR","X2019",349187
"4101","UKR","IT.NET.SECR.P6","X2019",7867.016694
"4102","UKR","IT.NET.USER.ZS","X2019",NA
"4103","UKR","LP.LPI.INFR.XQ","X2019",NA
"4104","UKR","NY.GDP.MKTP.KD","X2019",1.35521e+11
"4105","UKR","SL.UEM.TOTL.ZS","X2019",8.19
"4106","UKR","SP.POP.TOTL","X2019",44386203
"4107","UKR","TM.VAL.ICTG.ZS.UN","X2019",NA
"4108","UKR","TX.VAL.ICTG.ZS.UN","X2019",NA
"4109","USA","BX.GSR.CCIS.CD","X2019",NA
"4110","USA","BX.GSR.CCIS.ZS","X2019",NA
"4111","USA","BX.TRF.PWKR.CD.DT","X2019",6.724e+09
"4112","USA","EG.ELC.COAL.ZS","X2019",NA
"4113","USA","EG.ELC.HYRO.ZS","X2019",NA
"4114","USA","EG.ELC.LOSS.ZS","X2019",NA
"4115","USA","EG.ELC.NGAS.ZS","X2019",NA
"4116","USA","EG.ELC.NUCL.ZS","X2019",NA
"4117","USA","EG.ELC.PETR.ZS","X2019",NA
"4118","USA","EG.USE.ELEC.KH.PC","X2019",NA
"4119","USA","ER.H2O.FWAG.ZS","X2019",NA
"4120","USA","ER.H2O.FWDM.ZS","X2019",NA
"4121","USA","ER.H2O.FWIN.ZS","X2019",NA
"4122","USA","ER.H2O.FWTL.K3","X2019",NA
"4123","USA","ER.H2O.FWTL.ZS","X2019",NA
"4124","USA","ER.H2O.INTR.K3","X2019",NA
"4125","USA","ER.H2O.INTR.PC","X2019",NA
"4126","USA","IE.PPI.ENGY.CD","X2019",NA
"4127","USA","IE.PPI.ICTI.CD","X2019",NA
"4128","USA","IE.PPI.TRAN.CD","X2019",NA
"4129","USA","IE.PPI.WATR.CD","X2019",NA
"4130","USA","IE.PPN.ENGY.CD","X2019",NA
"4131","USA","IE.PPN.TRAN.CD","X2019",NA
"4132","USA","IE.PPN.WATR.CD","X2019",NA
"4133","USA","IP.IDS.NRCT","X2019",26860
"4134","USA","IP.IDS.RSCT","X2019",22988
"4135","USA","IP.TMK.NRCT","X2019",212484
"4136","USA","IP.TMK.RSCT","X2019",460197
"4137","USA","IQ.SPI.PIL5","X2019",100
"4138","USA","IS.AIR.DPRT","X2019",10099031
"4139","USA","IS.AIR.GOOD.MT.K1","X2019",42498.26266
"4140","USA","IS.AIR.PSGR","X2019",926737000
"4141","USA","IS.RRS.GOOD.MT.K6","X2019",2364144
"4142","USA","IS.RRS.PASG.KM","X2019",NA
"4143","USA","IS.RRS.TOTL.KM","X2019",NA
"4144","USA","IS.SHP.GCNW.XQ","X2019",90.00179151
"4145","USA","IS.SHP.GOOD.TU","X2019",55518880
"4146","USA","IT.CEL.SETS","X2019",442457000
"4147","USA","IT.CEL.SETS.P2","X2019",134.4588794
"4148","USA","IT.MLT.MAIN","X2019",107568000
"4149","USA","IT.MLT.MAIN.P2","X2019",32.68899067
"4150","USA","IT.NET.BBND","X2019",114259000
"4151","USA","IT.NET.BBND.P2","X2019",34.72232806
"4152","USA","IT.NET.SECR","X2019",40706354
"4153","USA","IT.NET.SECR.P6","X2019",123980.0196
"4154","USA","IT.NET.USER.ZS","X2019",NA
"4155","USA","LP.LPI.INFR.XQ","X2019",NA
"4156","USA","NY.GDP.MKTP.KD","X2019",1.83491e+13
"4157","USA","SL.UEM.TOTL.ZS","X2019",3.67
"4158","USA","SP.POP.TOTL","X2019",328329953
"4159","USA","TM.VAL.ICTG.ZS.UN","X2019",12.92936008
"4160","USA","TX.VAL.ICTG.ZS.UN","X2019",8.742108647
"4161","AZE","BX.GSR.CCIS.CD","X2020",NA
"4162","AZE","BX.GSR.CCIS.ZS","X2020",NA
"4163","AZE","BX.TRF.PWKR.CD.DT","X2020",1403087000
"4164","AZE","EG.ELC.COAL.ZS","X2020",NA
"4165","AZE","EG.ELC.HYRO.ZS","X2020",NA
"4166","AZE","EG.ELC.LOSS.ZS","X2020",NA
"4167","AZE","EG.ELC.NGAS.ZS","X2020",NA
"4168","AZE","EG.ELC.NUCL.ZS","X2020",NA
"4169","AZE","EG.ELC.PETR.ZS","X2020",NA
"4170","AZE","EG.USE.ELEC.KH.PC","X2020",NA
"4171","AZE","ER.H2O.FWAG.ZS","X2020",NA
"4172","AZE","ER.H2O.FWDM.ZS","X2020",NA
"4173","AZE","ER.H2O.FWIN.ZS","X2020",NA
"4174","AZE","ER.H2O.FWTL.K3","X2020",NA
"4175","AZE","ER.H2O.FWTL.ZS","X2020",NA
"4176","AZE","ER.H2O.INTR.K3","X2020",NA
"4177","AZE","ER.H2O.INTR.PC","X2020",NA
"4178","AZE","IE.PPI.ENGY.CD","X2020",NA
"4179","AZE","IE.PPI.ICTI.CD","X2020",NA
"4180","AZE","IE.PPI.TRAN.CD","X2020",NA
"4181","AZE","IE.PPI.WATR.CD","X2020",NA
"4182","AZE","IE.PPN.ENGY.CD","X2020",NA
"4183","AZE","IE.PPN.TRAN.CD","X2020",NA
"4184","AZE","IE.PPN.WATR.CD","X2020",NA
"4185","AZE","IP.IDS.NRCT","X2020",NA
"4186","AZE","IP.IDS.RSCT","X2020",NA
"4187","AZE","IP.TMK.NRCT","X2020",NA
"4188","AZE","IP.TMK.RSCT","X2020",NA
"4189","AZE","IQ.SPI.PIL5","X2020",NA
"4190","AZE","IS.AIR.DPRT","X2020",NA
"4191","AZE","IS.AIR.GOOD.MT.K1","X2020",NA
"4192","AZE","IS.AIR.PSGR","X2020",NA
"4193","AZE","IS.RRS.GOOD.MT.K6","X2020",NA
"4194","AZE","IS.RRS.PASG.KM","X2020",NA
"4195","AZE","IS.RRS.TOTL.KM","X2020",NA
"4196","AZE","IS.SHP.GCNW.XQ","X2020",NA
"4197","AZE","IS.SHP.GOOD.TU","X2020",NA
"4198","AZE","IT.CEL.SETS","X2020",NA
"4199","AZE","IT.CEL.SETS.P2","X2020",NA
"4200","AZE","IT.MLT.MAIN","X2020",NA
"4201","AZE","IT.MLT.MAIN.P2","X2020",NA
"4202","AZE","IT.NET.BBND","X2020",NA
"4203","AZE","IT.NET.BBND.P2","X2020",NA
"4204","AZE","IT.NET.SECR","X2020",3021
"4205","AZE","IT.NET.SECR.P6","X2020",298.8096279
"4206","AZE","IT.NET.USER.ZS","X2020",NA
"4207","AZE","LP.LPI.INFR.XQ","X2020",NA
"4208","AZE","NY.GDP.MKTP.KD","X2020",56548148737
"4209","AZE","SL.UEM.TOTL.ZS","X2020",6.27
"4210","AZE","SP.POP.TOTL","X2020",10110116
"4211","AZE","TM.VAL.ICTG.ZS.UN","X2020",NA
"4212","AZE","TX.VAL.ICTG.ZS.UN","X2020",NA
"4213","DEU","BX.GSR.CCIS.CD","X2020",NA
"4214","DEU","BX.GSR.CCIS.ZS","X2020",NA
"4215","DEU","BX.TRF.PWKR.CD.DT","X2020",17898798739
"4216","DEU","EG.ELC.COAL.ZS","X2020",NA
"4217","DEU","EG.ELC.HYRO.ZS","X2020",NA
"4218","DEU","EG.ELC.LOSS.ZS","X2020",NA
"4219","DEU","EG.ELC.NGAS.ZS","X2020",NA
"4220","DEU","EG.ELC.NUCL.ZS","X2020",NA
"4221","DEU","EG.ELC.PETR.ZS","X2020",NA
"4222","DEU","EG.USE.ELEC.KH.PC","X2020",NA
"4223","DEU","ER.H2O.FWAG.ZS","X2020",NA
"4224","DEU","ER.H2O.FWDM.ZS","X2020",NA
"4225","DEU","ER.H2O.FWIN.ZS","X2020",NA
"4226","DEU","ER.H2O.FWTL.K3","X2020",NA
"4227","DEU","ER.H2O.FWTL.ZS","X2020",NA
"4228","DEU","ER.H2O.INTR.K3","X2020",NA
"4229","DEU","ER.H2O.INTR.PC","X2020",NA
"4230","DEU","IE.PPI.ENGY.CD","X2020",NA
"4231","DEU","IE.PPI.ICTI.CD","X2020",NA
"4232","DEU","IE.PPI.TRAN.CD","X2020",NA
"4233","DEU","IE.PPI.WATR.CD","X2020",NA
"4234","DEU","IE.PPN.ENGY.CD","X2020",NA
"4235","DEU","IE.PPN.TRAN.CD","X2020",NA
"4236","DEU","IE.PPN.WATR.CD","X2020",NA
"4237","DEU","IP.IDS.NRCT","X2020",NA
"4238","DEU","IP.IDS.RSCT","X2020",NA
"4239","DEU","IP.TMK.NRCT","X2020",NA
"4240","DEU","IP.TMK.RSCT","X2020",NA
"4241","DEU","IQ.SPI.PIL5","X2020",NA
"4242","DEU","IS.AIR.DPRT","X2020",NA
"4243","DEU","IS.AIR.GOOD.MT.K1","X2020",NA
"4244","DEU","IS.AIR.PSGR","X2020",NA
"4245","DEU","IS.RRS.GOOD.MT.K6","X2020",NA
"4246","DEU","IS.RRS.PASG.KM","X2020",NA
"4247","DEU","IS.RRS.TOTL.KM","X2020",NA
"4248","DEU","IS.SHP.GCNW.XQ","X2020",NA
"4249","DEU","IS.SHP.GOOD.TU","X2020",NA
"4250","DEU","IT.CEL.SETS","X2020",NA
"4251","DEU","IT.CEL.SETS.P2","X2020",NA
"4252","DEU","IT.MLT.MAIN","X2020",NA
"4253","DEU","IT.MLT.MAIN.P2","X2020",NA
"4254","DEU","IT.NET.BBND","X2020",NA
"4255","DEU","IT.NET.BBND.P2","X2020",NA
"4256","DEU","IT.NET.SECR","X2020",8109646
"4257","DEU","IT.NET.SECR.P6","X2020",97424.25339
"4258","DEU","IT.NET.USER.ZS","X2020",NA
"4259","DEU","LP.LPI.INFR.XQ","X2020",NA
"4260","DEU","NY.GDP.MKTP.KD","X2020",3.75124e+12
"4261","DEU","SL.UEM.TOTL.ZS","X2020",4.31
"4262","DEU","SP.POP.TOTL","X2020",83240525
"4263","DEU","TM.VAL.ICTG.ZS.UN","X2020",NA
"4264","DEU","TX.VAL.ICTG.ZS.UN","X2020",NA
"4265","KAZ","BX.GSR.CCIS.CD","X2020",NA
"4266","KAZ","BX.GSR.CCIS.ZS","X2020",NA
"4267","KAZ","BX.TRF.PWKR.CD.DT","X2020",374391281.1
"4268","KAZ","EG.ELC.COAL.ZS","X2020",NA
"4269","KAZ","EG.ELC.HYRO.ZS","X2020",NA
"4270","KAZ","EG.ELC.LOSS.ZS","X2020",NA
"4271","KAZ","EG.ELC.NGAS.ZS","X2020",NA
"4272","KAZ","EG.ELC.NUCL.ZS","X2020",NA
"4273","KAZ","EG.ELC.PETR.ZS","X2020",NA
"4274","KAZ","EG.USE.ELEC.KH.PC","X2020",NA
"4275","KAZ","ER.H2O.FWAG.ZS","X2020",NA
"4276","KAZ","ER.H2O.FWDM.ZS","X2020",NA
"4277","KAZ","ER.H2O.FWIN.ZS","X2020",NA
"4278","KAZ","ER.H2O.FWTL.K3","X2020",NA
"4279","KAZ","ER.H2O.FWTL.ZS","X2020",NA
"4280","KAZ","ER.H2O.INTR.K3","X2020",NA
"4281","KAZ","ER.H2O.INTR.PC","X2020",NA
"4282","KAZ","IE.PPI.ENGY.CD","X2020",265480000
"4283","KAZ","IE.PPI.ICTI.CD","X2020",NA
"4284","KAZ","IE.PPI.TRAN.CD","X2020",5.85e+08
"4285","KAZ","IE.PPI.WATR.CD","X2020",NA
"4286","KAZ","IE.PPN.ENGY.CD","X2020",265480000
"4287","KAZ","IE.PPN.TRAN.CD","X2020",5.85e+08
"4288","KAZ","IE.PPN.WATR.CD","X2020",NA
"4289","KAZ","IP.IDS.NRCT","X2020",NA
"4290","KAZ","IP.IDS.RSCT","X2020",NA
"4291","KAZ","IP.TMK.NRCT","X2020",NA
"4292","KAZ","IP.TMK.RSCT","X2020",NA
"4293","KAZ","IQ.SPI.PIL5","X2020",NA
"4294","KAZ","IS.AIR.DPRT","X2020",NA
"4295","KAZ","IS.AIR.GOOD.MT.K1","X2020",NA
"4296","KAZ","IS.AIR.PSGR","X2020",NA
"4297","KAZ","IS.RRS.GOOD.MT.K6","X2020",NA
"4298","KAZ","IS.RRS.PASG.KM","X2020",NA
"4299","KAZ","IS.RRS.TOTL.KM","X2020",NA
"4300","KAZ","IS.SHP.GCNW.XQ","X2020",NA
"4301","KAZ","IS.SHP.GOOD.TU","X2020",NA
"4302","KAZ","IT.CEL.SETS","X2020",NA
"4303","KAZ","IT.CEL.SETS.P2","X2020",NA
"4304","KAZ","IT.MLT.MAIN","X2020",NA
"4305","KAZ","IT.MLT.MAIN.P2","X2020",NA
"4306","KAZ","IT.NET.BBND","X2020",NA
"4307","KAZ","IT.NET.BBND.P2","X2020",NA
"4308","KAZ","IT.NET.SECR","X2020",62033
"4309","KAZ","IT.NET.SECR.P6","X2020",3307.643417
"4310","KAZ","IT.NET.USER.ZS","X2020",NA
"4311","KAZ","LP.LPI.INFR.XQ","X2020",NA
"4312","KAZ","NY.GDP.MKTP.KD","X2020",2.07706e+11
"4313","KAZ","SL.UEM.TOTL.ZS","X2020",6.05
"4314","KAZ","SP.POP.TOTL","X2020",18754440
"4315","KAZ","TM.VAL.ICTG.ZS.UN","X2020",NA
"4316","KAZ","TX.VAL.ICTG.ZS.UN","X2020",NA
"4317","KGZ","BX.GSR.CCIS.CD","X2020",NA
"4318","KGZ","BX.GSR.CCIS.ZS","X2020",NA
"4319","KGZ","BX.TRF.PWKR.CD.DT","X2020",2.2e+09
"4320","KGZ","EG.ELC.COAL.ZS","X2020",NA
"4321","KGZ","EG.ELC.HYRO.ZS","X2020",NA
"4322","KGZ","EG.ELC.LOSS.ZS","X2020",NA
"4323","KGZ","EG.ELC.NGAS.ZS","X2020",NA
"4324","KGZ","EG.ELC.NUCL.ZS","X2020",NA
"4325","KGZ","EG.ELC.PETR.ZS","X2020",NA
"4326","KGZ","EG.USE.ELEC.KH.PC","X2020",NA
"4327","KGZ","ER.H2O.FWAG.ZS","X2020",NA
"4328","KGZ","ER.H2O.FWDM.ZS","X2020",NA
"4329","KGZ","ER.H2O.FWIN.ZS","X2020",NA
"4330","KGZ","ER.H2O.FWTL.K3","X2020",NA
"4331","KGZ","ER.H2O.FWTL.ZS","X2020",NA
"4332","KGZ","ER.H2O.INTR.K3","X2020",NA
"4333","KGZ","ER.H2O.INTR.PC","X2020",NA
"4334","KGZ","IE.PPI.ENGY.CD","X2020",NA
"4335","KGZ","IE.PPI.ICTI.CD","X2020",NA
"4336","KGZ","IE.PPI.TRAN.CD","X2020",NA
"4337","KGZ","IE.PPI.WATR.CD","X2020",NA
"4338","KGZ","IE.PPN.ENGY.CD","X2020",NA
"4339","KGZ","IE.PPN.TRAN.CD","X2020",NA
"4340","KGZ","IE.PPN.WATR.CD","X2020",NA
"4341","KGZ","IP.IDS.NRCT","X2020",NA
"4342","KGZ","IP.IDS.RSCT","X2020",NA
"4343","KGZ","IP.TMK.NRCT","X2020",NA
"4344","KGZ","IP.TMK.RSCT","X2020",NA
"4345","KGZ","IQ.SPI.PIL5","X2020",NA
"4346","KGZ","IS.AIR.DPRT","X2020",NA
"4347","KGZ","IS.AIR.GOOD.MT.K1","X2020",NA
"4348","KGZ","IS.AIR.PSGR","X2020",NA
"4349","KGZ","IS.RRS.GOOD.MT.K6","X2020",NA
"4350","KGZ","IS.RRS.PASG.KM","X2020",NA
"4351","KGZ","IS.RRS.TOTL.KM","X2020",NA
"4352","KGZ","IS.SHP.GCNW.XQ","X2020",NA
"4353","KGZ","IS.SHP.GOOD.TU","X2020",NA
"4354","KGZ","IT.CEL.SETS","X2020",NA
"4355","KGZ","IT.CEL.SETS.P2","X2020",NA
"4356","KGZ","IT.MLT.MAIN","X2020",NA
"4357","KGZ","IT.MLT.MAIN.P2","X2020",NA
"4358","KGZ","IT.NET.BBND","X2020",NA
"4359","KGZ","IT.NET.BBND.P2","X2020",NA
"4360","KGZ","IT.NET.SECR","X2020",2771
"4361","KGZ","IT.NET.SECR.P6","X2020",420.3835184
"4362","KGZ","IT.NET.USER.ZS","X2020",NA
"4363","KGZ","LP.LPI.INFR.XQ","X2020",NA
"4364","KGZ","NY.GDP.MKTP.KD","X2020",6593004561
"4365","KGZ","SL.UEM.TOTL.ZS","X2020",7.89
"4366","KGZ","SP.POP.TOTL","X2020",6591600
"4367","KGZ","TM.VAL.ICTG.ZS.UN","X2020",NA
"4368","KGZ","TX.VAL.ICTG.ZS.UN","X2020",NA
"4369","RUS","BX.GSR.CCIS.CD","X2020",NA
"4370","RUS","BX.GSR.CCIS.ZS","X2020",NA
"4371","RUS","BX.TRF.PWKR.CD.DT","X2020",9836320000
"4372","RUS","EG.ELC.COAL.ZS","X2020",NA
"4373","RUS","EG.ELC.HYRO.ZS","X2020",NA
"4374","RUS","EG.ELC.LOSS.ZS","X2020",NA
"4375","RUS","EG.ELC.NGAS.ZS","X2020",NA
"4376","RUS","EG.ELC.NUCL.ZS","X2020",NA
"4377","RUS","EG.ELC.PETR.ZS","X2020",NA
"4378","RUS","EG.USE.ELEC.KH.PC","X2020",NA
"4379","RUS","ER.H2O.FWAG.ZS","X2020",NA
"4380","RUS","ER.H2O.FWDM.ZS","X2020",NA
"4381","RUS","ER.H2O.FWIN.ZS","X2020",NA
"4382","RUS","ER.H2O.FWTL.K3","X2020",NA
"4383","RUS","ER.H2O.FWTL.ZS","X2020",NA
"4384","RUS","ER.H2O.INTR.K3","X2020",NA
"4385","RUS","ER.H2O.INTR.PC","X2020",NA
"4386","RUS","IE.PPI.ENGY.CD","X2020",486950000
"4387","RUS","IE.PPI.ICTI.CD","X2020",NA
"4388","RUS","IE.PPI.TRAN.CD","X2020",925710000
"4389","RUS","IE.PPI.WATR.CD","X2020",NA
"4390","RUS","IE.PPN.ENGY.CD","X2020",486950000
"4391","RUS","IE.PPN.TRAN.CD","X2020",925710000
"4392","RUS","IE.PPN.WATR.CD","X2020",NA
"4393","RUS","IP.IDS.NRCT","X2020",NA
"4394","RUS","IP.IDS.RSCT","X2020",NA
"4395","RUS","IP.TMK.NRCT","X2020",NA
"4396","RUS","IP.TMK.RSCT","X2020",NA
"4397","RUS","IQ.SPI.PIL5","X2020",NA
"4398","RUS","IS.AIR.DPRT","X2020",NA
"4399","RUS","IS.AIR.GOOD.MT.K1","X2020",NA
"4400","RUS","IS.AIR.PSGR","X2020",NA
"4401","RUS","IS.RRS.GOOD.MT.K6","X2020",NA
"4402","RUS","IS.RRS.PASG.KM","X2020",NA
"4403","RUS","IS.RRS.TOTL.KM","X2020",NA
"4404","RUS","IS.SHP.GCNW.XQ","X2020",NA
"4405","RUS","IS.SHP.GOOD.TU","X2020",NA
"4406","RUS","IT.CEL.SETS","X2020",NA
"4407","RUS","IT.CEL.SETS.P2","X2020",NA
"4408","RUS","IT.MLT.MAIN","X2020",NA
"4409","RUS","IT.MLT.MAIN.P2","X2020",NA
"4410","RUS","IT.NET.BBND","X2020",NA
"4411","RUS","IT.NET.BBND.P2","X2020",NA
"4412","RUS","IT.NET.SECR","X2020",1923034
"4413","RUS","IT.NET.SECR.P6","X2020",13344.75748
"4414","RUS","IT.NET.USER.ZS","X2020",NA
"4415","RUS","LP.LPI.INFR.XQ","X2020",NA
"4416","RUS","NY.GDP.MKTP.KD","X2020",1.72666e+12
"4417","RUS","SL.UEM.TOTL.ZS","X2020",5.73
"4418","RUS","SP.POP.TOTL","X2020",144104080
"4419","RUS","TM.VAL.ICTG.ZS.UN","X2020",NA
"4420","RUS","TX.VAL.ICTG.ZS.UN","X2020",NA
"4421","TJK","BX.GSR.CCIS.CD","X2020",NA
"4422","TJK","BX.GSR.CCIS.ZS","X2020",NA
"4423","TJK","BX.TRF.PWKR.CD.DT","X2020",2186807504
"4424","TJK","EG.ELC.COAL.ZS","X2020",NA
"4425","TJK","EG.ELC.HYRO.ZS","X2020",NA
"4426","TJK","EG.ELC.LOSS.ZS","X2020",NA
"4427","TJK","EG.ELC.NGAS.ZS","X2020",NA
"4428","TJK","EG.ELC.NUCL.ZS","X2020",NA
"4429","TJK","EG.ELC.PETR.ZS","X2020",NA
"4430","TJK","EG.USE.ELEC.KH.PC","X2020",NA
"4431","TJK","ER.H2O.FWAG.ZS","X2020",NA
